PairID,Text,Pred_Score
ARQ-test-0195,"ﭬﻠﻬم مرتي نخدمها واحد ما دخلوه و هما أم عندهم لمرا ما تقرا ما تخدم
 كيما أختو عندهم عقلية هاكا النسا تاعهم ما يقراو ما يخدموش و هو بالعكس يعاون فاها",0.947284996509552
ARQ-test-0196,"يومين قبل العيد لكبير
 آه قبلو ﭬدﭬد ازوزت",0.9980607628822327
ARQ-test-0197,"ديت تراز ولا دوز العام لي فات
 العام هادا حتي واحد ما دا لاموايان",0.9936844706535339
ARQ-test-0198,"درك كل وحد و رايو
 انا رايي أدا مشو پروف",0.9534323811531067
ARQ-test-0199,"هيا اقرالي وش كتبت ولا هات لهنا
 لا لا بيدك ولا برجلك حبيت نڤول",0.9825184345245361
ARQ-test-0200,"حرت انا
 أيا فطيمة",0.9980878233909607
ARQ-test-0201,"وي وعلاش لا , تقصدي الحرڨة تاع لي جون 
 الهجرة كي الواحد يخلي بلادو حارڨ ولا لا",0.9614474773406982
ARQ-test-0202,"ڤالت لك كان عندي بصح راح لي النيميرو راح لي اﻟﭙﻮرتابل
 آه كون تجي حورية ڤولي لها بلاك عندها عيطي لفريال تكتبه لك",0.9682754278182983
ARQ-test-0203,"شكون مريم
 وين يخدم",0.9713802933692932
ARQ-test-0204,"كل زوز دقايق يطفا
 لعشية حا ندير سفنج",0.9982526898384094
ARQ-test-0205,"ما عيطنالهاش
 عيطنالها حنا",0.9486592411994934
ARQ-test-0206,"أسنايني أ ميمي درك نجي و حكيلي
 على بالك أ سارة يطيبو كيفنا",0.9856971502304077
ARQ-test-0207,"المهم نشاتيو حنايا شويه
 هو ثقيل في العربية",0.9984087944030762
ARQ-test-0208,"أنا قلت له نديروها شوية بكري
 المهم احنا هنا أو عاود جا",0.9549318552017212
ARQ-test-0209,"انسان كيما هدا يخمم على الفايدة تاعه هو قبل من تاع ليتوديون
 يدي في الدراهم و طامع فيا أنا نخدم حاجة و نجيبها له",0.9980398416519165
ARQ-test-0210,"ساڢا الحمدلله
 عندكم ياسر",0.9836528897285461
ARQ-test-0211,"و لابسة الشاﭘﻮ و الظلمة علاجال السحاب
 جا عصام موراها قالها والله حسبتك لاجون",0.9460766315460205
ARQ-test-0212,"والله لوكان نديرو تاست الغاشي ﭭاع يخرط
 الناس ﭭاع تجيهم لاﭘﺎي غير انا",0.938611626625061
ARQ-test-0213,"نهار كامل و حنا نشوفو شحال من ليجون متخرجين من لافاك شومور
 سمعت بلي دارو ليكونترا باش يعاونو ليجون لي متخرجين من لافاك",0.933793306350708
ARQ-test-0214,"معاك خو ياا ربي يوفقك فيديو فوور مانسوطيش
 يعطيك الصحة خويا شمسو جوكر كلام قاوي",0.9984942674636841
ARQ-test-0215,"روعة شمسو برافو
 ربي يهنيك خويا شمسو",0.9660719633102417
ARQ-test-0216,"يخي طماعين
 و تقدري",0.9957947134971619
ARQ-test-0217,"هو عندو كارتابل تاع  ﻟﻴﭙﻮس
 نور ڤال ظهرتلي صحابه يسالوه حسيفة",0.9195559024810791
ARQ-test-0218,"ڤلت لك المسيح الدجال أو لتم في الجزيرة
 لتم آ خويا في ترييونڤل دو برمود",0.9894714951515198
ARQ-test-0219,"آه سايي أنا
 آه وشيا لاكولور",0.9992436766624451
ARQ-test-0220,"ما يعرفوش كاين أدكار تقولهم يهرب منك
 كاﭘﺎبل يتبعك قادر يدخله في التوموبيلات",0.9549177289009094
ARQ-test-0221,"كنا ﭬﺎعدين نحكيوا على ليزوﭘسيون
 ﭬﺘﻠﮭﺎ وش مخمة افريال اديري",0.9732959270477295
ARQ-test-0222,"بالصح قلت للشيخ قلت له هداك واحد ﺳﭙﻴﺴﻴﺎليست خير
 في السبيطار تعنا يجوزوا غير بالمعريفة على بالك",0.987612783908844
ARQ-test-0223,"أنا ﻧقولها عيشة أني مريضة و هي تقول روحي برك
 و انا ﻧقول واش بيها عيشة ماشي مالفة ديرلي هكا",0.9647706151008606
ARQ-test-0224,"أنا نتوحش غير لافامي سينو أي ليهم الجزاير
 الجزاير ما نكرهاش نكره العوج اللي فيها",0.990464448928833
ARQ-test-0225,"بصح حاجة ما تصرالك
 تنحاتلي الراحة ما بقاتش",0.9764864444732666
ARQ-test-0226,"قال لي أخت شمام واش راكي قلت له لاباس الحمد الله
 قال لي واش ديرتيهم ولا لالا قلت له ما لبستهمش",0.9732809662818909
ARQ-test-0227,"كيفاش في ادارة
 نشارك في ليلوكانكور",0.994342565536499
ARQ-test-0228,"عرفت بلي جاتني من صاحبي ﻟقدﻳﻢ لي خدم معانا قبل
 نهار كامل و أنا نتفكر أول مرة نسمع إسمو",0.9918815493583679
ARQ-test-0229,"ما صليتش لعصر نتوضا
 و انت سجلتي روحك",0.9875859618186951
ARQ-test-0230,"كيما هك يطيح النيڢو تعنا
 مكانش نيڢو ﭘﺎسكو مكانش النية",0.9770113825798035
ARQ-test-0231,"يعطيك الصحة خويا شمسو تقول طليتلي على فلبي انا تاني ما نصوطيش
 اكثر من رائع ربي معاك خويا شمسو الله يقدرلك لخير",0.9999836683273315
ARQ-test-0232,"قستنا بزاف خويا شمسو
 رانا كامل معاك شمسو مانسوطيش",0.986395001411438
ARQ-test-0233,"ﭘﺎرتو يعيطولك و ساعة ساعة احبطي التحت
 انا ماكسيموم ساعة كان كلش واجد كملنا فطرنا",0.992330014705658
ARQ-test-0234,"كاين ناس ﭬﺘﻠﻮلهم ناس ياسر من ليفامي تحم
 كيفماه حبيتيني نسكت و كل يوم الدم و الهم",0.99172043800354
ARQ-test-0235,"راسي
 شربتها",0.9500324130058289
ARQ-test-0236,"إنت عاطف أو رايح ﯾجوز السمانة الجاية
 الكوﻧڢوكاسيون تروحي تجيبيها وحدك من عندهم",0.9994377493858337
ARQ-test-0237,"خويا شمسو فالقمة
 مانسوطيش يعطيك صح شمسو",0.9989120960235596
ARQ-test-0238,"نسيت لاكارت تاع البوس
 ستر ربي لي وليت",0.9609112739562988
ARQ-test-0239,"راني ميت بالضحك
 قيت لك خاطيني",0.9190098643302917
ARQ-test-0240,"ساهلة مراد ، على خاطر ماكانش موتيڢاسيون
 ما تحكيليش على الباك يا كريمة",0.9931452870368958
ARQ-test-0241,"لا بن عمر خير آني مالفة باها
 روح جيب وحدة و رد الصرف",0.9195308685302734
ARQ-test-0242,"ضارب معاه
 شفتي العروسة",0.9746577143669128
ARQ-test-0243,"العوج هاداك كامل كرهناه بالصح واش نديرو
 نتفسو برك ساعة ساعة ونولو مشنا راح نهربو",0.9964920282363892
ARQ-test-0244,"ولينا رجعنا شرينا االخبز و جينا
 أرواحي معايا ليوم و أرجعي غدوة",0.9297422766685486
ARQ-test-0245,"آه صح بلاك تسنا فيها برك
 وش أ سارة أو يعيط لك حفيظ",0.9902898073196411
ARQ-test-0246,"أيا بالسلامة
 سلمي عليهم",0.9692543148994446
ARQ-test-0247,"وحدة وحدة فامي الصيفة أدي برك في دزاير
 كي هربت من الدار لبست الجلباب هكا",0.9637539982795715
ARQ-test-0248,"ﭬﺪاه الساعة على ﭬﺪاه يبدا الفيلم اداك
 على السبعة و لوخر تانا على تمنية",0.9543927907943726
ARQ-test-0249,"مالا نحيهولك
 آه نحيه",0.9488829970359802
ARQ-test-0250,"شكون زياني
 لالا ناجي",0.9731719493865967
ARQ-test-0251,"ردي بالك رشيدة الحقد يجيب الثار
 راني خايفة منو حبيت برك نعيش",0.9827568531036377
ARQ-test-0252,"شمسو اليوم الخميس رانا نسناو في كلاش لي راه يسنا يخلي جام
 انا مانسوطيش ماشي غير لحمي تشوك الله يا شمسو بكيتني بالشهقة رانا كامل معاك ربي يوفقك",0.9854401350021362
ARQ-test-0253,"شوفوا يا جماعة العينين هدوما تاع ديتو دسيزيون بلاما تسقسيوني
 و انا ما ديتوش رايي ابان ما رانيش داكور",0.9562562704086304
ARQ-test-0254,"راح السيد يديماري التوموبيل تيعو تم مات
 مات و هي ڤاعدة تتحرك التوموبيل",0.9652562737464905
ARQ-test-0255,"لا بيان سور ما نحرڨش
 في الجزيرة يڨولوا دكتورة حرڨت",0.9843791723251343
ARQ-test-0256,"جبدت كلش بيدي
 سورمون ما عرفتش",0.9933011531829834
ARQ-test-0257,"يعطيك الصحة خويا لطفي رانا معاك ديما عقابهم
 ربي يعاونك رانا معاك خويا لطفي كمل كيما هكا",0.9839370250701904
ARQ-test-0258,"تفكرت الهدرة تاع وليد عمي قلت نشريه كان ﻟﭙﺮي تاعو ماشي غالي
 اديت لكتاب جازت الحفلة بيان مديتلو لكادو أومبعد راح صاحبنا الطبيب",0.9698962569236755
ARQ-test-0259,"هاه صح بصح يخرج مع لاڢاست تيعي وسي
 ما تخافيش ما نديهولكش أني نهدر برك",0.9978114366531372
ARQ-test-0260,"روحي راهي تسنا فيك
 أيا سهام بركاي أسكتي",0.9506434202194214
ARQ-test-0261,"يعطيك الصحة ام وليد المعجون جاك هايل
 يعطيك الصحه ربي يوفقك يحفضك نحبك بزاف",0.9356998205184937
ARQ-test-0262,"كاين شي ناس تقتل شحال من واحد من فاميلتهم
 كيفاش حبيتيني نسكت و كل يوم كاين دم واحْزان",0.9581798315048218
ARQ-test-0263,"هاوليك موراك
 تقراي دوك",0.9346118569374084
ARQ-test-0264,"رانا معك خويا شمسو
 شمسو وله غير عندك الحق",0.9932482838630676
ARQ-test-0265,"أهاه ونا بلاصا ايدير هو الماساج لازم سرايدي
 أو لتما المساج أو مش طبيب أداك أو كيني",0.9802074432373047
ARQ-test-0266,"حنا وسي
 الناس كل",0.9993712306022644
ARQ-test-0267,"كبار يروحوا لكندا ؟ حارڨين ؟
 لالا مراد  كيفاش  يحرڨو لكندا",0.9487932324409485
ARQ-test-0268,"والله ما على بالي يا زينب
 ما عنديش كريدي لينيتي الأخرى خمس مية",0.961322009563446
ARQ-test-0269,"الخطرة الجاية كي نقول لك فيلم ولا مسلسل قولي لي أسكو كملتيه ولا لالا
 نبداو حقا الفرونسي قالو لي في الجامعة هاديك واسمها؟ تاع السيتام القديم  يقريو",0.9567391872406006
ARQ-test-0270,"مبروك عليهم و العقوبة للبنات نشا الله
 ما ﺗقولولي لا فساد لا والو",0.9563595652580261
ARQ-test-0271,"مانسوطيش ديزاد جوكر راني معاك
 بكييتني يا شمسو خويا",0.9881551861763
ARQ-test-0272,"ما علاباليش اليوم التلاتة ماكاش قراية العشية ما رحتش
 إيه صح بالصح ما جاتش للافاك سور راحت",0.9757998585700989
ARQ-test-0273,"مشالله يعطيك الصحة اختي
 يعطيك الصحة خالتي دوجة",0.979310929775238
ARQ-test-0274,"أنا والله ما كنت مديتها فاها ما كنتش حاطتها قاوية
 هي أي لاباس باها بصح ظروفها لي ما ساعدوهاش",0.9588350057601929
ARQ-test-0275,"حيرة أول مرة نسمع بيها
 و حيلي ڤاع أكتر مالديب",0.9597648978233337
ARQ-test-0276,"أدخلي لداركم يا طفلة ، راه الليل
 هدي كل ما تسمع الرصاص تخرج، آيا أدخلي",0.9722967743873596
ARQ-test-0277,"ڤتلها مادام تفركتو اونسينيون مليح في الزي ولا مليح وش عندو في راسو
 ڤالت لي جيبلنا سيڢي تاعك هاني ديتهولهم و اني نسنا باش يرودولي",0.934376060962677
ARQ-test-0278,"اكاكا في وجهي أ أسما
 اسمحيلي اي عدات بين صوابعي",0.9830013513565063
ARQ-test-0279,"هدرت مع ولد عمي كونسيرنون السوجي تاع الزواز فهم رايي و هدر مع باباه هو تانا
 ما قبلش باباه و ﭬﺎل له كون ما تتزوس بنت عمك درك يصرى ﭘﺮوبلام مع عمك",0.9758957624435425
ARQ-test-0280,"مي ما عليهش هذا الكورپوس نتاع اليوم يقدر يتقسم على دو سوجي ، لانفورماتيك والسياسة
 ما خلطناش مراد رانا في لاكونتنوتي البارح حكينا على مصر واليوم نحكيو على سوريا",0.9843274354934692
ARQ-test-0281,"قالت لي و يموت على يكوپي
 قالت لها خديجة إيه مالة يخرج حاجة",0.9964324831962585
ARQ-test-0282,"قالو لازم نقتلوهم ولاو دونجي درك
 ولاوا يجريو موراهم في الغابة ما قدرولهمش",0.9342655539512634
ARQ-test-0283,"بلاصة في البحر
 شكون ﭬﻠﻚ علاها",0.9669694304466248
ARQ-test-0284,"مازال ما جاوش
 ما عيطتش غنية",0.979462742805481
ARQ-test-0285,"سي يا بنتي قلت لك ديك الخطرة
 لالا والله ما قلتي لي بالاك قلتي لمنال",0.9951863884925842
ARQ-test-0286,"رحت هكا طلعت، جاتني وحدة راح تديرلي اونتروتيان
 على بالك واش؟ ما تعرفش واش هو لوراكل",0.9968336224555969
ARQ-test-0287,"كاينة وحدة تحفة لي نحكي لك علاها
 فاها سنك كولور تهبل تهبل تهبل",0.9885222315788269
ARQ-test-0288,"كي كنت أنا و خاوتي مع بابا
 و هادي الراحة النفسية خلاتني نبدع فيها",0.9798208475112915
ARQ-test-0289,"أيوب تقرا أومبعد
 راه عندي ﺗﭙﻲ",0.9881540536880493
ARQ-test-0290,"و مبعديكا نردوه بالعربية ساعتين من زمان مينيموم
 عديكا ﭬﻠﺖ نسجل أنا و تسجل سارة",0.987070620059967
ARQ-test-0291,"ما على باليش كيفاش يقولوها بالدارجة , درك نشوف كيفاش ندير 
 حطيت بالعاني كلمة كتاب باش ما نخليش البلاصة نتاعها فارغة",0.9670217037200928
ARQ-test-0292,"اليوم عييت بزاف
 شحال راهي الساعة",0.9957680106163025
ARQ-test-0293,"روعة الاغنية خويا لطفي
 ربي يحفضك لطفي خويا",0.9805920124053955
ARQ-test-0294,"هدي مليحة منك خويا لطفي
 ربي يهديك خويا لطفي",0.9706991910934448
ARQ-test-0295,"خطرة شافت واحد جايز قالت بقا في بالي حتى و رجلو مقطعة قلت لهم لوكان غير يجيني
 دايمن ﻳقولولها كي تتخطب كاش وحدة العقوبة ليك دايمن يجي في بالها هاداك لي شافتو خطرة وحدة",0.9985138773918152
ARQ-test-0296,"أنا كل عايشين هكاك
 و أنت هاكي تقراي",0.9111128449440002
ARQ-test-0297,"لاباس الحمدو لله واش راكي نتيا
 والله ساڢا تاع من النيميرو هادا",0.9826532602310181
ARQ-test-0298,"كل واحدة فيهم تخليني ننوم يا شيخ
 لازم المنام تاعك يكون صحيح يا وليدي",0.9778734445571899
ARQ-test-0299,"عملتي مليح درك تعودي تجي تقراي
 هاني ﭬﺎعدة نجي اليوم وين شفتك",0.9884067177772522
ARQ-test-0300,"يعطيك الصحة ام وليد الف الف جام روعة
 جربتهم يعطيك الصحة والعافية جاوني روعة",0.9972536563873291
ARQ-test-0301,"آه والله ڤالوا لي شهر أقسم بالله مشكلة
 شهر شهر وشيا يخي مشي راديو سكانار",0.9863541722297668
ARQ-test-0302,"ألو مانو واش راكي سا ڤا
 على بالك نسيت باش نعيط لك",0.9978751540184021
ARQ-test-0303,"اني أنا و عايشة نص ساعة وحنا واﭬﻔﻴﻦ لهيه
 عايشة على بالك إنت ما تعرفيش تكدبي خلاه",0.9349984526634216
ARQ-test-0304,"في الليل قالت له أيا نشوفو المخازن
 قال لها هو لالا خلي للصباح",0.9416897296905518
ARQ-test-0305,"مسكين
 ابابابا",0.9896630644798279
ARQ-test-0306,"خوها شهيد مات في التورة
 كانت تحكي كيفاش كانت تقرا",0.9959819912910461
ARQ-test-0307,"على ساعة
 لقيت زوج",0.9954321384429932
ARQ-test-0308,"جاب دﻳﭙﻠﻮم ﺳﭙﻴﺴﻴﺎليتي ميكانيك ڨعد بلا خدمة و من بعد راح للعسكر ﻋﭭﺐ عامين
 و من بعد روح جرب كيما صحابه باه يلڨى خدمة بصح بلا فايدة",0.9748266935348511
ARQ-test-0309,"جاب لي ربي نكتبو أنا
 المرة لي فاتت ما ﻟقيتوش",0.9771669507026672
ARQ-test-0310,"آ صباح الخير وش راكي لاباس
 لاباس الحمد لله وش راكي انتيا",0.989012598991394
ARQ-test-0311,"راحت ماماه خرجت و خلاتو عند الجارة
 و هي عندها دراري ﭬﻌﺪ يلعب معاهم",0.9910608530044556
ARQ-test-0312,"طمناته باللي راهو مع الخدامة و ما شقاتش روحها حتى تتأكد
 زاد رﭬﺪ مرة أخرى حلم بمرته تڨول له توله بولدك",0.9924656748771667
ARQ-test-0313,"نروحو الكل سليمة أنا تاني غلبت
 حتى أنا كنت رايح نڨول لكم نحبسو",0.9352554082870483
ARQ-test-0314,"يعطيكم صحة كامل بعمو شمسو وليكيب
 لي يشتي شمسو يخبط جام",0.9822394251823425
ARQ-test-0315,"كل واحد يروح لدارو، ما نسحقوكمش دورك، خلاص
 ماتلوميهمش يا ولية ما تلوميهمش الخوف من طبيعة الخلق",0.9981404542922974
ARQ-test-0316,"كورپوس مليح , بالصح لازم يتكتب من دارة وجديد
 بالصح الواحد مايكرهش منه على خاطر معمر بالحكايات",0.999062716960907
ARQ-test-0317,"غير الخير أني على جالك انت عيطت
 على بالي لا ما ڤالت لكش",0.9929720759391785
ARQ-test-0318,"لازم تتكلي على روحك و تستحفظي على روحك
 حاجة ما تدوم في الدنيا هادي أﭘﺎر سلاحك",0.9865384697914124
ARQ-test-0319,"كمال , حبيت نفكّرك على لانڢيتاسيون , على خاطرش راني حاب نبدا في لي ديمارش , راك تعرف كلّش تقيل هنايا
 سليمة   نسيت ما سقسيتكش إدا بديت الخدمة اللي هدرنا عليها الخطرة اللي فاتت في الاجتماع مع كمال وكريمة",0.9905530214309692
ARQ-test-0320,"و هي ما علابالهاش ﺁسكو معاها ولا لالا
 رقد باباه و نام مرتو لولا قالتلو انتبه لوليدك",0.9846516847610474
ARQ-test-0321,"رحت لسبيطار باش ندير كونسيلتاسيون جينرال بان عندي فيبلاس في ليباتمون دكور تاعي
 و لافيبلاس هادي جاتني من لونجين لي حكمتني بكري دارتلي روماتيزم أغتيكولار إﻳﭭﻮ في قلبي",0.9673210978507996
ARQ-test-0322,"انشا الله من فمك الى ربي
 و تاني كاين سكايب ، ماتخافيش",0.9824075102806091
ARQ-test-0323,"قلتلو أرواح معايا للاكافات نشربو قهوة
 بصح كيما علابالك عزو مازال دراري",0.9874539971351624
ARQ-test-0324,"لاباس الحمد لله وش راكي انتيا
 والله ساڢا تاع من النيميرو أدا",0.9853165149688721
ARQ-test-0325,"تعطاك الصحة الخير خويا لطفي
 الله يبارك عليك لطفي تعجبني خويا",0.996253252029419
ARQ-test-0326,"واحد السيد صاحب جدي  طلعوا للجبل مع بعضاهم
 بعدما راح جدي بربع ايام هكاك راح للاﭘﻮست يخلص",0.9254561066627502
ARQ-test-0327,"وش ﻧﭭﻮلولو على الساعة
 ﺑﭭﺪاه تلات ملاين هي",0.9758743643760681
ARQ-test-0328,"نهار أوخر كلش يطيح عليك تتلف لك مين تبداي تحفضي
 والله صح على بالي في أديك الدقيقة نتخلع و نتخربط",0.9941143989562988
ARQ-test-0329,"زيدي قولي لي هدي تاني ما علابالكش بيها
 عنده قرن ملي تحكم كان هارب لمالي ولا النيجر",0.989026665687561
ARQ-test-0330,"شراه جديد يفخر عليا على تيليفون
 ما نمدش آو عندك خير من تيعي",0.981611967086792
ARQ-test-0331,"أنا العشية ندير بيك ولا بلا بيك
 خولة وراتلي حورية وحد لافاصون باش تسربي القهوة",0.9683811664581299
ARQ-test-0332,"قتلو تْنين و عشرين في بليدة
 وين كان مخبي هاد الحقد و الكره",0.9507782459259033
ARQ-test-0333,"عندك النيميرو تاع حبيبة
 شكون حبيبة طاطا زينب",0.9959551692008972
ARQ-test-0334,"خلاصت واحد لاماتيار برك تاع لفريجيدار
 إيه تسمى مازالو في الستوك أم مخبيين",0.9748482704162598
ARQ-test-0335,"وين كان مخبي الحقد و الكره أدا كل
 ما بقاتش فيها رحمة ﻟڤل لهب أدي",0.9995123147964478
ARQ-test-0336,"ڤال لي كل عام كاين كلاسيكو جديد
 وعلاه كل عام يدير اكيب جديدية",0.9890639185905457
ARQ-test-0337,"فهمتك بلاك عندها علاقة بالاعصاب
 و تنملي وسي أ إيمان",0.9718443751335144
ARQ-test-0338,"أنا حبيت نقراه ومن بعد نعطيك رايي
 أنا بديت نقراه ما زال ما كملتوش",0.9954407215118408
ARQ-test-0339,"كيفماه حتان جاتو الفكرة يدير فيه لانستيتو أدا
 باه يعمر وقتو مالا وش يڤعد يدير",0.9914470314979553
ARQ-test-0340,"قال لها راكي عندك دار
 ماشي تاعي  تاع الحكومة",0.9957426190376282
ARQ-test-0341,"أنا كونتر ندير إضراب
 على ليزيلاڢ ندير إضراب",0.9798132181167603
ARQ-test-0342,"و أنا تما عيطت لي كنت قاعدة نقرا فيه
 ما جبتلناش التصاور  نشوفو مريومة كيفاش دايرة",0.9795966148376465
ARQ-test-0343,"و تبقى ميا يروحو باها للحج
 و تبقى عشرين يديرو باها لعشا",0.9822649955749512
ARQ-test-0344,"قاعدة وحدها مقلقة غاضتني فوق اللازم
 لازم الانسان  يكون مومن بالمكتوب",0.9794665575027466
ARQ-test-0345,"واش راه وليدك ريح شوية
 إيه خير من اللي كان",0.9938801527023315
ARQ-test-0346,"نهار العين أدي و نهار العين أدي
 لا أنا حكمني لزوز معا بعضاهم",0.9911139011383057
ARQ-test-0347,"ﻧﭭﻌﺪ نكتب بالواﭬﻔﺔ
 كانت مركبة رجل",0.9234033226966858
ARQ-test-0348,"ﻧقعد نكتب بالواقفية
 كانت مپلاسية رجل",0.9582939147949219
ARQ-test-0349,"أنا لعشية ندير بيك ولا بلا بيك
 خولة وراتلي حورية وحد اللقطة باه تسربي القهوة",0.9789455533027649
ARQ-test-0350,"هاه مليحة بصح حتى نا عت نستحفظ كي تتشارجا نحي الشارجور و هكا
 هاه ديجا نڤول لك عي تعودي في الدار نحي لاباتري أصلا و اخدمي",0.9915303587913513
ARQ-test-0351,"عاديكا
 أونتريناوا",0.9999658465385437
ARQ-test-0352,"نضن تكون كيما الارض
 كيفاش نشوفو الفرق مالة",0.9876297116279602
ARQ-test-0353,"توصيل الفيديو الى مليون مشاهدة لي معاي جام
 انا نسوطي نفس الوقت مانسوطيش ظرف فارغ",0.995346188545227
ARQ-test-0354,"فيه جواهر
 وعلاه مليح",0.9826558828353882
ARQ-test-0355,"شمسو ربي يوفقك خويا
 الدمعة طاحتلي خويا شمسو",0.9492940902709961
ARQ-test-0356,"خرجت حففت طلعت للدار فض الجورني
 راسي يوجع بصح مشني حاب نرڤد",0.9833791851997375
ARQ-test-0357,"تسيح بالدم رجلي
 مسكينة سوفرات سوا",0.9935337901115417
ARQ-test-0358,"أديك العين حق بصح ما تقدرش تفسرها حاجة ربي
 تسمى أدوهم الحوايج لي خلاهم ربي أﻣﭙﻮسيبل توصللهم",0.9770538210868835
ARQ-test-0359,"ليمراحش يسوطي غدوا جاام هنا مانسوطيش
 يعطيك الصحة خويا شمسو فالصواب وربي يوفقك",0.9467337727546692
ARQ-test-0360,"أه خطراكش غدوة أي الفاتحة تاع هشام
 تطا أي جاية لبنمهيدي ڤولي لها غير تروحلها",0.9908469915390015
ARQ-test-0361,"و المقرود داراته
 بدات مليكة فيه",0.9916439056396484
ARQ-test-0362,"داتها الحكومة الأرض تاعهم
 راح تعطيهم ربعة ملاير",0.9960353970527649
ARQ-test-0363,"بصح يا فريال ما تمشيش معاها بالنوار ديري بالبلون كاسي حاجة هكا
 يا بنتي أنعلي الشيطان و شكون لي يمشي معاها بالنوار مهبولة",0.9661257266998291
ARQ-test-0364,"ڤالت لي والله ما على بالي
 ڤالت لي كيما ريزو وش نديرو باها",0.9944950938224792
ARQ-test-0365,"كاين لي ﻧﻴﭭﻮ باك نورمال يخدمو خير مني
 و كاين لي يخدمو باريڤزوﻣﭙل بالماستار أن",0.9912330508232117
ARQ-test-0366,"هي مام الشات مليح ، شفت البارح في تلت ايام 600 فراز
 انعم رانا ناڢونسيو  أنا حتى في الفايس بوك وليت نهدر مع صحاباتي بالدارجة",0.9737329483032227
ARQ-test-0367,"فاها سنك كولور تهبل تهبل تهبل
 بصح غالية ياسر تسعميا و خمسين",0.9729347229003906
ARQ-test-0368,"رحت غدوة باش نشوف واش نشريلو ﻟقيت واحد لكتاب يهدر على الإسلام بلوﻧڤلي
 تفكرت الهدرة تاع وليد عمي قلت نشريه كان ﻟﭙﺮي تاعو ماشي غالي",0.9914863705635071
ARQ-test-0369,"سيبون آه معدي زاليني و ﺗڤول لي أيوب
 كيما درتي نسلم عليك تحب حتى نسنييلك",0.9458792805671692
ARQ-test-0370,"'كما قلت لكم الخطرة اللي فاتت , نقدرو نپوبلييو في مجلات امپورتانت 
 هدي فكرة مليحة   كي راك تكتب لي ميساج تاعك بالدارجة",0.9654239416122437
ARQ-test-0371,"لوكان جيت  منال نوض نبكي
 حتى هي قالت لي تحبي تاكليه",0.9688665866851807
ARQ-test-0372,"نهار العين هدي و نهار العين هدي
 لالا أنا حكمني لزوج مع بعضهم",0.9969149231910706
ARQ-test-0373,"خطرة شافت واحد معدي ڤالت لك بقا ديما في بالي حتى هو رجلو مقصوصة ﭬﺘﻠﻬﻢ كون حتى يجيني
 ديما ﻳﭭﻮلولها كيما وحدة تتخطب لعقوبة ليك ديما يجي في بالها أداكا لي شافتو خطرة وحدة",0.9906988143920898
ARQ-test-0374,"كمل برك راك فور خويا شمسو
 منسوطيش ابوني 45مليون جام و45مليون معاك الحق يقال",0.9923948645591736
ARQ-test-0375,"يعطيك الصحة شمسو راني معاك منسوطوش هدرتك كامل صح
 كلمات فيديو منسوطيش ديزاد جوكر في قناتي",0.9973390102386475
ARQ-test-0376,"والله ما عابالي أ زينب
 أو نسحق الميكرو نهار لخميس",0.9419218897819519
ARQ-test-0377,"أي ملاحة قانون
 يقراها في البلاد",0.999554455280304
ARQ-test-0378,"ﭬداه عندك الساعة
 درك أي العشرة",0.9935888648033142
ARQ-test-0379,"لازم تجري
 تجري إيه",0.9553694725036621
ARQ-test-0380,"بصح ميمي ما حبتش
 ماما أعطيني فرشيطة تعيشي",0.9970280528068542
ARQ-test-0381,"مالا تحكمهم تاع الخميس
 لالا بالخميس رايحة للعرس",0.9840993881225586
ARQ-test-0382,"هنا ما يقبلونيش لكلاسمهن مشو مليح
 صح كاينة منها تسمى لهيه يقبلوك",0.9806705117225647
ARQ-test-0383,"يقنع في المسلمين باش يتنصرو و يعودوا مسيح
 واش داروا حكمو الهدرة تاعه هاديك و نشروها",0.9941893219947815
ARQ-test-0384,"درك اني بديت في دومان باينة راح نكمل فيه
 بصح تام تيعي تاع لماستار يحكي على الدومان أدا",0.9744985103607178
ARQ-test-0385,"و درك بديتي ولا مازال
 آه بديت ﻧﭙﺮﻳﭙﺎري للباك تيعي",0.9457745552062988
ARQ-test-0386,"و مبعديكا كي خرجت ﭬﻠﺖ نعدي عليها
 تشوفي رحت عند الخياطة نعتتلي وحد ليمودال يهبلو",0.9968025088310242
ARQ-test-0387,"روعة كي العادة لطفي
 فور خويا لطفي ديما",0.960132360458374
ARQ-test-0388,"و لخرى قالتلنا جيبولي كادر نحطو فيه البحوت تاعنا
 و  دوك  واش عطاوكم خدمة واش عندك غدوا",0.9808358550071716
ARQ-test-0389,"ما شفتوش لا ما شفتهاش
 لاﭘﻮليس ﭬﺎلوا كان يقرا هنا",0.9141818284988403
ARQ-test-0390,"اﻟﺸﻴﭙﺲ مضر بالصحة
 الجو مضر بالصحة",0.9977213144302368
ARQ-test-0391,"خيطتلها جبب باش تلبسهم
 و الطفلة راحت لكندا",0.9917520880699158
ARQ-test-0392,"وعلاه هو عاقل صح و ناس ملاح
 الحمد لله انا نعرف غير الطيبين",0.9915846586227417
ARQ-test-0393,"ايه دوك نقوللها
 ايه رانا تهنينا",0.9849825501441956
ARQ-test-0394,"آه بديت ﻧﭙﺮﻳﭙﺎري للباك تيعي
 و بديتي تحفضي ولا مازلتي",0.9833004474639893
