PairID,Text,Pred_Score
ARQ-test-0195,"ﭬﻠﻬم مرتي نخدمها واحد ما دخلوه و هما أم عندهم لمرا ما تقرا ما تخدم
 كيما أختو عندهم عقلية هاكا النسا تاعهم ما يقراو ما يخدموش و هو بالعكس يعاون فاها",0.9869483113288879
ARQ-test-0196,"يومين قبل العيد لكبير
 آه قبلو ﭬدﭬد ازوزت",0.9979562163352966
ARQ-test-0197,"ديت تراز ولا دوز العام لي فات
 العام هادا حتي واحد ما دا لاموايان",0.9891566038131714
ARQ-test-0198,"درك كل وحد و رايو
 انا رايي أدا مشو پروف",0.9872867465019226
ARQ-test-0199,"هيا اقرالي وش كتبت ولا هات لهنا
 لا لا بيدك ولا برجلك حبيت نڤول",0.9985589385032654
ARQ-test-0200,"حرت انا
 أيا فطيمة",0.989267110824585
ARQ-test-0201,"وي وعلاش لا , تقصدي الحرڨة تاع لي جون 
 الهجرة كي الواحد يخلي بلادو حارڨ ولا لا",0.992723822593689
ARQ-test-0202,"ڤالت لك كان عندي بصح راح لي النيميرو راح لي اﻟﭙﻮرتابل
 آه كون تجي حورية ڤولي لها بلاك عندها عيطي لفريال تكتبه لك",0.9862682819366455
ARQ-test-0203,"شكون مريم
 وين يخدم",0.9964403510093689
ARQ-test-0204,"كل زوز دقايق يطفا
 لعشية حا ندير سفنج",0.9983938336372375
ARQ-test-0205,"ما عيطنالهاش
 عيطنالها حنا",0.9923146367073059
ARQ-test-0206,"أسنايني أ ميمي درك نجي و حكيلي
 على بالك أ سارة يطيبو كيفنا",0.984032928943634
ARQ-test-0207,"المهم نشاتيو حنايا شويه
 هو ثقيل في العربية",0.9984175562858582
ARQ-test-0208,"أنا قلت له نديروها شوية بكري
 المهم احنا هنا أو عاود جا",0.977023184299469
ARQ-test-0209,"انسان كيما هدا يخمم على الفايدة تاعه هو قبل من تاع ليتوديون
 يدي في الدراهم و طامع فيا أنا نخدم حاجة و نجيبها له",0.9985256195068359
ARQ-test-0210,"ساڢا الحمدلله
 عندكم ياسر",0.9962698221206665
ARQ-test-0211,"و لابسة الشاﭘﻮ و الظلمة علاجال السحاب
 جا عصام موراها قالها والله حسبتك لاجون",0.9983194470405579
ARQ-test-0212,"والله لوكان نديرو تاست الغاشي ﭭاع يخرط
 الناس ﭭاع تجيهم لاﭘﺎي غير انا",0.997497022151947
ARQ-test-0213,"نهار كامل و حنا نشوفو شحال من ليجون متخرجين من لافاك شومور
 سمعت بلي دارو ليكونترا باش يعاونو ليجون لي متخرجين من لافاك",0.9922605156898499
ARQ-test-0214,"معاك خو ياا ربي يوفقك فيديو فوور مانسوطيش
 يعطيك الصحة خويا شمسو جوكر كلام قاوي",0.9984447360038757
ARQ-test-0215,"روعة شمسو برافو
 ربي يهنيك خويا شمسو",0.9939409494400024
ARQ-test-0216,"يخي طماعين
 و تقدري",0.9953379034996033
ARQ-test-0217,"هو عندو كارتابل تاع  ﻟﻴﭙﻮس
 نور ڤال ظهرتلي صحابه يسالوه حسيفة",0.9887502193450928
ARQ-test-0218,"ڤلت لك المسيح الدجال أو لتم في الجزيرة
 لتم آ خويا في ترييونڤل دو برمود",0.9927279353141785
ARQ-test-0219,"آه سايي أنا
 آه وشيا لاكولور",0.9881322979927063
ARQ-test-0220,"ما يعرفوش كاين أدكار تقولهم يهرب منك
 كاﭘﺎبل يتبعك قادر يدخله في التوموبيلات",0.9936659932136536
ARQ-test-0221,"كنا ﭬﺎعدين نحكيوا على ليزوﭘسيون
 ﭬﺘﻠﮭﺎ وش مخمة افريال اديري",0.9974496960639954
ARQ-test-0222,"بالصح قلت للشيخ قلت له هداك واحد ﺳﭙﻴﺴﻴﺎليست خير
 في السبيطار تعنا يجوزوا غير بالمعريفة على بالك",0.99295574426651
ARQ-test-0223,"أنا ﻧقولها عيشة أني مريضة و هي تقول روحي برك
 و انا ﻧقول واش بيها عيشة ماشي مالفة ديرلي هكا",0.9994276762008667
ARQ-test-0224,"أنا نتوحش غير لافامي سينو أي ليهم الجزاير
 الجزاير ما نكرهاش نكره العوج اللي فيها",0.9956697821617126
ARQ-test-0225,"بصح حاجة ما تصرالك
 تنحاتلي الراحة ما بقاتش",0.99637770652771
ARQ-test-0226,"قال لي أخت شمام واش راكي قلت له لاباس الحمد الله
 قال لي واش ديرتيهم ولا لالا قلت له ما لبستهمش",0.9992073774337769
ARQ-test-0227,"كيفاش في ادارة
 نشارك في ليلوكانكور",0.9857267141342163
ARQ-test-0228,"عرفت بلي جاتني من صاحبي ﻟقدﻳﻢ لي خدم معانا قبل
 نهار كامل و أنا نتفكر أول مرة نسمع إسمو",0.9975424408912659
ARQ-test-0229,"ما صليتش لعصر نتوضا
 و انت سجلتي روحك",0.9731967449188232
ARQ-test-0230,"كيما هك يطيح النيڢو تعنا
 مكانش نيڢو ﭘﺎسكو مكانش النية",0.985975444316864
ARQ-test-0231,"يعطيك الصحة خويا شمسو تقول طليتلي على فلبي انا تاني ما نصوطيش
 اكثر من رائع ربي معاك خويا شمسو الله يقدرلك لخير",0.9822973012924194
ARQ-test-0232,"قستنا بزاف خويا شمسو
 رانا كامل معاك شمسو مانسوطيش",0.9990740418434143
ARQ-test-0233,"ﭘﺎرتو يعيطولك و ساعة ساعة احبطي التحت
 انا ماكسيموم ساعة كان كلش واجد كملنا فطرنا",0.9889481067657471
ARQ-test-0234,"كاين ناس ﭬﺘﻠﻮلهم ناس ياسر من ليفامي تحم
 كيفماه حبيتيني نسكت و كل يوم الدم و الهم",0.9981191754341125
ARQ-test-0235,"راسي
 شربتها",0.9821280837059021
ARQ-test-0236,"إنت عاطف أو رايح ﯾجوز السمانة الجاية
 الكوﻧڢوكاسيون تروحي تجيبيها وحدك من عندهم",0.9900237917900085
ARQ-test-0237,"خويا شمسو فالقمة
 مانسوطيش يعطيك صح شمسو",0.9890050888061523
ARQ-test-0238,"نسيت لاكارت تاع البوس
 ستر ربي لي وليت",0.9827488660812378
ARQ-test-0239,"راني ميت بالضحك
 قيت لك خاطيني",0.9907804131507874
ARQ-test-0240,"ساهلة مراد ، على خاطر ماكانش موتيڢاسيون
 ما تحكيليش على الباك يا كريمة",0.9988102316856384
ARQ-test-0241,"لا بن عمر خير آني مالفة باها
 روح جيب وحدة و رد الصرف",0.9962912201881409
ARQ-test-0242,"ضارب معاه
 شفتي العروسة",0.9826048016548157
ARQ-test-0243,"العوج هاداك كامل كرهناه بالصح واش نديرو
 نتفسو برك ساعة ساعة ونولو مشنا راح نهربو",0.9997701644897461
ARQ-test-0244,"ولينا رجعنا شرينا االخبز و جينا
 أرواحي معايا ليوم و أرجعي غدوة",0.993351936340332
ARQ-test-0245,"آه صح بلاك تسنا فيها برك
 وش أ سارة أو يعيط لك حفيظ",0.9949434995651245
ARQ-test-0246,"أيا بالسلامة
 سلمي عليهم",0.9942773580551147
ARQ-test-0247,"وحدة وحدة فامي الصيفة أدي برك في دزاير
 كي هربت من الدار لبست الجلباب هكا",0.9810938239097595
ARQ-test-0248,"ﭬﺪاه الساعة على ﭬﺪاه يبدا الفيلم اداك
 على السبعة و لوخر تانا على تمنية",0.9926819801330566
ARQ-test-0249,"مالا نحيهولك
 آه نحيه",0.9962986707687378
ARQ-test-0250,"شكون زياني
 لالا ناجي",0.995799720287323
ARQ-test-0251,"ردي بالك رشيدة الحقد يجيب الثار
 راني خايفة منو حبيت برك نعيش",0.9967151284217834
ARQ-test-0252,"شمسو اليوم الخميس رانا نسناو في كلاش لي راه يسنا يخلي جام
 انا مانسوطيش ماشي غير لحمي تشوك الله يا شمسو بكيتني بالشهقة رانا كامل معاك ربي يوفقك",0.9954805374145508
ARQ-test-0253,"شوفوا يا جماعة العينين هدوما تاع ديتو دسيزيون بلاما تسقسيوني
 و انا ما ديتوش رايي ابان ما رانيش داكور",0.9959547519683838
ARQ-test-0254,"راح السيد يديماري التوموبيل تيعو تم مات
 مات و هي ڤاعدة تتحرك التوموبيل",0.9967375993728638
ARQ-test-0255,"لا بيان سور ما نحرڨش
 في الجزيرة يڨولوا دكتورة حرڨت",0.9954099655151367
ARQ-test-0256,"جبدت كلش بيدي
 سورمون ما عرفتش",0.9896995425224304
ARQ-test-0257,"يعطيك الصحة خويا لطفي رانا معاك ديما عقابهم
 ربي يعاونك رانا معاك خويا لطفي كمل كيما هكا",0.9911488890647888
ARQ-test-0258,"تفكرت الهدرة تاع وليد عمي قلت نشريه كان ﻟﭙﺮي تاعو ماشي غالي
 اديت لكتاب جازت الحفلة بيان مديتلو لكادو أومبعد راح صاحبنا الطبيب",0.9804036021232605
ARQ-test-0259,"هاه صح بصح يخرج مع لاڢاست تيعي وسي
 ما تخافيش ما نديهولكش أني نهدر برك",0.9955540299415588
ARQ-test-0260,"روحي راهي تسنا فيك
 أيا سهام بركاي أسكتي",0.9882963299751282
ARQ-test-0261,"يعطيك الصحة ام وليد المعجون جاك هايل
 يعطيك الصحه ربي يوفقك يحفضك نحبك بزاف",0.9981359839439392
ARQ-test-0262,"كاين شي ناس تقتل شحال من واحد من فاميلتهم
 كيفاش حبيتيني نسكت و كل يوم كاين دم واحْزان",0.9883105158805847
ARQ-test-0263,"هاوليك موراك
 تقراي دوك",0.9923403263092041
ARQ-test-0264,"رانا معك خويا شمسو
 شمسو وله غير عندك الحق",0.9846455454826355
ARQ-test-0265,"أهاه ونا بلاصا ايدير هو الماساج لازم سرايدي
 أو لتما المساج أو مش طبيب أداك أو كيني",0.9979157447814941
ARQ-test-0266,"حنا وسي
 الناس كل",0.9987236261367798
ARQ-test-0267,"كبار يروحوا لكندا ؟ حارڨين ؟
 لالا مراد  كيفاش  يحرڨو لكندا",0.9966551661491394
ARQ-test-0268,"والله ما على بالي يا زينب
 ما عنديش كريدي لينيتي الأخرى خمس مية",0.9946371912956238
ARQ-test-0269,"الخطرة الجاية كي نقول لك فيلم ولا مسلسل قولي لي أسكو كملتيه ولا لالا
 نبداو حقا الفرونسي قالو لي في الجامعة هاديك واسمها؟ تاع السيتام القديم  يقريو",0.9996365904808044
ARQ-test-0270,"مبروك عليهم و العقوبة للبنات نشا الله
 ما ﺗقولولي لا فساد لا والو",0.9971181154251099
ARQ-test-0271,"مانسوطيش ديزاد جوكر راني معاك
 بكييتني يا شمسو خويا",0.9985128045082092
ARQ-test-0272,"ما علاباليش اليوم التلاتة ماكاش قراية العشية ما رحتش
 إيه صح بالصح ما جاتش للافاك سور راحت",0.998266339302063
ARQ-test-0273,"مشالله يعطيك الصحة اختي
 يعطيك الصحة خالتي دوجة",0.9906071424484253
ARQ-test-0274,"أنا والله ما كنت مديتها فاها ما كنتش حاطتها قاوية
 هي أي لاباس باها بصح ظروفها لي ما ساعدوهاش",0.9849070310592651
ARQ-test-0275,"حيرة أول مرة نسمع بيها
 و حيلي ڤاع أكتر مالديب",0.9844691753387451
ARQ-test-0276,"أدخلي لداركم يا طفلة ، راه الليل
 هدي كل ما تسمع الرصاص تخرج، آيا أدخلي",0.9820243716239929
ARQ-test-0277,"ڤتلها مادام تفركتو اونسينيون مليح في الزي ولا مليح وش عندو في راسو
 ڤالت لي جيبلنا سيڢي تاعك هاني ديتهولهم و اني نسنا باش يرودولي",0.9987578392028809
ARQ-test-0278,"اكاكا في وجهي أ أسما
 اسمحيلي اي عدات بين صوابعي",0.9953937530517578
ARQ-test-0279,"هدرت مع ولد عمي كونسيرنون السوجي تاع الزواز فهم رايي و هدر مع باباه هو تانا
 ما قبلش باباه و ﭬﺎل له كون ما تتزوس بنت عمك درك يصرى ﭘﺮوبلام مع عمك",0.9937931895256042
ARQ-test-0280,"مي ما عليهش هذا الكورپوس نتاع اليوم يقدر يتقسم على دو سوجي ، لانفورماتيك والسياسة
 ما خلطناش مراد رانا في لاكونتنوتي البارح حكينا على مصر واليوم نحكيو على سوريا",0.9960336089134216
ARQ-test-0281,"قالت لي و يموت على يكوپي
 قالت لها خديجة إيه مالة يخرج حاجة",0.9965214133262634
ARQ-test-0282,"قالو لازم نقتلوهم ولاو دونجي درك
 ولاوا يجريو موراهم في الغابة ما قدرولهمش",0.998965322971344
ARQ-test-0283,"بلاصة في البحر
 شكون ﭬﻠﻚ علاها",0.9922189116477966
ARQ-test-0284,"مازال ما جاوش
 ما عيطتش غنية",0.9940972328186035
ARQ-test-0285,"سي يا بنتي قلت لك ديك الخطرة
 لالا والله ما قلتي لي بالاك قلتي لمنال",0.9986082315444946
ARQ-test-0286,"رحت هكا طلعت، جاتني وحدة راح تديرلي اونتروتيان
 على بالك واش؟ ما تعرفش واش هو لوراكل",0.9989511966705322
ARQ-test-0287,"كاينة وحدة تحفة لي نحكي لك علاها
 فاها سنك كولور تهبل تهبل تهبل",0.9812668561935425
ARQ-test-0288,"كي كنت أنا و خاوتي مع بابا
 و هادي الراحة النفسية خلاتني نبدع فيها",0.9999931454658508
ARQ-test-0289,"أيوب تقرا أومبعد
 راه عندي ﺗﭙﻲ",0.9911860823631287
ARQ-test-0290,"و مبعديكا نردوه بالعربية ساعتين من زمان مينيموم
 عديكا ﭬﻠﺖ نسجل أنا و تسجل سارة",0.9846450686454773
ARQ-test-0291,"ما على باليش كيفاش يقولوها بالدارجة , درك نشوف كيفاش ندير 
 حطيت بالعاني كلمة كتاب باش ما نخليش البلاصة نتاعها فارغة",0.9940006732940674
ARQ-test-0292,"اليوم عييت بزاف
 شحال راهي الساعة",0.9992027282714844
ARQ-test-0293,"روعة الاغنية خويا لطفي
 ربي يحفضك لطفي خويا",0.9296380281448364
ARQ-test-0294,"هدي مليحة منك خويا لطفي
 ربي يهديك خويا لطفي",0.9810580015182495
ARQ-test-0295,"خطرة شافت واحد جايز قالت بقا في بالي حتى و رجلو مقطعة قلت لهم لوكان غير يجيني
 دايمن ﻳقولولها كي تتخطب كاش وحدة العقوبة ليك دايمن يجي في بالها هاداك لي شافتو خطرة وحدة",0.9962819814682007
ARQ-test-0296,"أنا كل عايشين هكاك
 و أنت هاكي تقراي",0.987277626991272
ARQ-test-0297,"لاباس الحمدو لله واش راكي نتيا
 والله ساڢا تاع من النيميرو هادا",0.9986070990562439
ARQ-test-0298,"كل واحدة فيهم تخليني ننوم يا شيخ
 لازم المنام تاعك يكون صحيح يا وليدي",0.9971192479133606
ARQ-test-0299,"عملتي مليح درك تعودي تجي تقراي
 هاني ﭬﺎعدة نجي اليوم وين شفتك",0.9993845820426941
ARQ-test-0300,"يعطيك الصحة ام وليد الف الف جام روعة
 جربتهم يعطيك الصحة والعافية جاوني روعة",0.9866647720336914
ARQ-test-0301,"آه والله ڤالوا لي شهر أقسم بالله مشكلة
 شهر شهر وشيا يخي مشي راديو سكانار",0.9971649646759033
ARQ-test-0302,"ألو مانو واش راكي سا ڤا
 على بالك نسيت باش نعيط لك",0.9915703535079956
ARQ-test-0303,"اني أنا و عايشة نص ساعة وحنا واﭬﻔﻴﻦ لهيه
 عايشة على بالك إنت ما تعرفيش تكدبي خلاه",0.9893215894699097
ARQ-test-0304,"في الليل قالت له أيا نشوفو المخازن
 قال لها هو لالا خلي للصباح",0.9992632269859314
ARQ-test-0305,"مسكين
 ابابابا",0.9975034594535828
ARQ-test-0306,"خوها شهيد مات في التورة
 كانت تحكي كيفاش كانت تقرا",0.9934620261192322
ARQ-test-0307,"على ساعة
 لقيت زوج",0.9955641031265259
ARQ-test-0308,"جاب دﻳﭙﻠﻮم ﺳﭙﻴﺴﻴﺎليتي ميكانيك ڨعد بلا خدمة و من بعد راح للعسكر ﻋﭭﺐ عامين
 و من بعد روح جرب كيما صحابه باه يلڨى خدمة بصح بلا فايدة",0.9980847239494324
ARQ-test-0309,"جاب لي ربي نكتبو أنا
 المرة لي فاتت ما ﻟقيتوش",0.9959413409233093
ARQ-test-0310,"آ صباح الخير وش راكي لاباس
 لاباس الحمد لله وش راكي انتيا",0.9840435981750488
ARQ-test-0311,"راحت ماماه خرجت و خلاتو عند الجارة
 و هي عندها دراري ﭬﻌﺪ يلعب معاهم",0.9981088638305664
ARQ-test-0312,"طمناته باللي راهو مع الخدامة و ما شقاتش روحها حتى تتأكد
 زاد رﭬﺪ مرة أخرى حلم بمرته تڨول له توله بولدك",0.9953468441963196
ARQ-test-0313,"نروحو الكل سليمة أنا تاني غلبت
 حتى أنا كنت رايح نڨول لكم نحبسو",0.9946109652519226
ARQ-test-0314,"يعطيكم صحة كامل بعمو شمسو وليكيب
 لي يشتي شمسو يخبط جام",0.9956571459770203
ARQ-test-0315,"كل واحد يروح لدارو، ما نسحقوكمش دورك، خلاص
 ماتلوميهمش يا ولية ما تلوميهمش الخوف من طبيعة الخلق",0.997664213180542
ARQ-test-0316,"كورپوس مليح , بالصح لازم يتكتب من دارة وجديد
 بالصح الواحد مايكرهش منه على خاطر معمر بالحكايات",0.9961561560630798
ARQ-test-0317,"غير الخير أني على جالك انت عيطت
 على بالي لا ما ڤالت لكش",0.9893708825111389
ARQ-test-0318,"لازم تتكلي على روحك و تستحفظي على روحك
 حاجة ما تدوم في الدنيا هادي أﭘﺎر سلاحك",0.9912914037704468
ARQ-test-0319,"كمال , حبيت نفكّرك على لانڢيتاسيون , على خاطرش راني حاب نبدا في لي ديمارش , راك تعرف كلّش تقيل هنايا
 سليمة   نسيت ما سقسيتكش إدا بديت الخدمة اللي هدرنا عليها الخطرة اللي فاتت في الاجتماع مع كمال وكريمة",0.9964733719825745
ARQ-test-0320,"و هي ما علابالهاش ﺁسكو معاها ولا لالا
 رقد باباه و نام مرتو لولا قالتلو انتبه لوليدك",0.9815049171447754
ARQ-test-0321,"رحت لسبيطار باش ندير كونسيلتاسيون جينرال بان عندي فيبلاس في ليباتمون دكور تاعي
 و لافيبلاس هادي جاتني من لونجين لي حكمتني بكري دارتلي روماتيزم أغتيكولار إﻳﭭﻮ في قلبي",0.9913139343261719
ARQ-test-0322,"انشا الله من فمك الى ربي
 و تاني كاين سكايب ، ماتخافيش",0.9964969754219055
ARQ-test-0323,"قلتلو أرواح معايا للاكافات نشربو قهوة
 بصح كيما علابالك عزو مازال دراري",0.9303662776947021
ARQ-test-0324,"لاباس الحمد لله وش راكي انتيا
 والله ساڢا تاع من النيميرو أدا",0.9914953708648682
ARQ-test-0325,"تعطاك الصحة الخير خويا لطفي
 الله يبارك عليك لطفي تعجبني خويا",0.9973900318145752
ARQ-test-0326,"واحد السيد صاحب جدي  طلعوا للجبل مع بعضاهم
 بعدما راح جدي بربع ايام هكاك راح للاﭘﻮست يخلص",0.9898781776428223
ARQ-test-0327,"وش ﻧﭭﻮلولو على الساعة
 ﺑﭭﺪاه تلات ملاين هي",0.9988517165184021
ARQ-test-0328,"نهار أوخر كلش يطيح عليك تتلف لك مين تبداي تحفضي
 والله صح على بالي في أديك الدقيقة نتخلع و نتخربط",0.9997828006744385
ARQ-test-0329,"زيدي قولي لي هدي تاني ما علابالكش بيها
 عنده قرن ملي تحكم كان هارب لمالي ولا النيجر",0.9908934235572815
ARQ-test-0330,"شراه جديد يفخر عليا على تيليفون
 ما نمدش آو عندك خير من تيعي",0.9881778955459595
ARQ-test-0331,"أنا العشية ندير بيك ولا بلا بيك
 خولة وراتلي حورية وحد لافاصون باش تسربي القهوة",0.993711531162262
ARQ-test-0332,"قتلو تْنين و عشرين في بليدة
 وين كان مخبي هاد الحقد و الكره",0.9930449724197388
ARQ-test-0333,"عندك النيميرو تاع حبيبة
 شكون حبيبة طاطا زينب",0.9941849708557129
ARQ-test-0334,"خلاصت واحد لاماتيار برك تاع لفريجيدار
 إيه تسمى مازالو في الستوك أم مخبيين",0.9895824193954468
ARQ-test-0335,"وين كان مخبي الحقد و الكره أدا كل
 ما بقاتش فيها رحمة ﻟڤل لهب أدي",0.9944582581520081
ARQ-test-0336,"ڤال لي كل عام كاين كلاسيكو جديد
 وعلاه كل عام يدير اكيب جديدية",0.9999027252197266
ARQ-test-0337,"فهمتك بلاك عندها علاقة بالاعصاب
 و تنملي وسي أ إيمان",0.9973263144493103
ARQ-test-0338,"أنا حبيت نقراه ومن بعد نعطيك رايي
 أنا بديت نقراه ما زال ما كملتوش",0.9788961410522461
ARQ-test-0339,"كيفماه حتان جاتو الفكرة يدير فيه لانستيتو أدا
 باه يعمر وقتو مالا وش يڤعد يدير",0.9869862794876099
ARQ-test-0340,"قال لها راكي عندك دار
 ماشي تاعي  تاع الحكومة",0.9952665567398071
ARQ-test-0341,"أنا كونتر ندير إضراب
 على ليزيلاڢ ندير إضراب",0.9899126291275024
ARQ-test-0342,"و أنا تما عيطت لي كنت قاعدة نقرا فيه
 ما جبتلناش التصاور  نشوفو مريومة كيفاش دايرة",0.9833774566650391
ARQ-test-0343,"و تبقى ميا يروحو باها للحج
 و تبقى عشرين يديرو باها لعشا",0.999070405960083
ARQ-test-0344,"قاعدة وحدها مقلقة غاضتني فوق اللازم
 لازم الانسان  يكون مومن بالمكتوب",0.9897826910018921
ARQ-test-0345,"واش راه وليدك ريح شوية
 إيه خير من اللي كان",0.988747775554657
ARQ-test-0346,"نهار العين أدي و نهار العين أدي
 لا أنا حكمني لزوز معا بعضاهم",0.9943327903747559
ARQ-test-0347,"ﻧﭭﻌﺪ نكتب بالواﭬﻔﺔ
 كانت مركبة رجل",0.9894035458564758
ARQ-test-0348,"ﻧقعد نكتب بالواقفية
 كانت مپلاسية رجل",0.9911869168281555
ARQ-test-0349,"أنا لعشية ندير بيك ولا بلا بيك
 خولة وراتلي حورية وحد اللقطة باه تسربي القهوة",0.990416407585144
ARQ-test-0350,"هاه مليحة بصح حتى نا عت نستحفظ كي تتشارجا نحي الشارجور و هكا
 هاه ديجا نڤول لك عي تعودي في الدار نحي لاباتري أصلا و اخدمي",0.9887087345123291
ARQ-test-0351,"عاديكا
 أونتريناوا",0.9934477806091309
ARQ-test-0352,"نضن تكون كيما الارض
 كيفاش نشوفو الفرق مالة",0.9973351359367371
ARQ-test-0353,"توصيل الفيديو الى مليون مشاهدة لي معاي جام
 انا نسوطي نفس الوقت مانسوطيش ظرف فارغ",0.9891114830970764
ARQ-test-0354,"فيه جواهر
 وعلاه مليح",0.9926558136940002
ARQ-test-0355,"شمسو ربي يوفقك خويا
 الدمعة طاحتلي خويا شمسو",0.9878679513931274
ARQ-test-0356,"خرجت حففت طلعت للدار فض الجورني
 راسي يوجع بصح مشني حاب نرڤد",0.9901913404464722
ARQ-test-0357,"تسيح بالدم رجلي
 مسكينة سوفرات سوا",0.9967342615127563
ARQ-test-0358,"أديك العين حق بصح ما تقدرش تفسرها حاجة ربي
 تسمى أدوهم الحوايج لي خلاهم ربي أﻣﭙﻮسيبل توصللهم",0.9858226180076599
ARQ-test-0359,"ليمراحش يسوطي غدوا جاام هنا مانسوطيش
 يعطيك الصحة خويا شمسو فالصواب وربي يوفقك",0.9929904341697693
ARQ-test-0360,"أه خطراكش غدوة أي الفاتحة تاع هشام
 تطا أي جاية لبنمهيدي ڤولي لها غير تروحلها",0.9937871098518372
ARQ-test-0361,"و المقرود داراته
 بدات مليكة فيه",0.9943190813064575
ARQ-test-0362,"داتها الحكومة الأرض تاعهم
 راح تعطيهم ربعة ملاير",0.9959548115730286
ARQ-test-0363,"بصح يا فريال ما تمشيش معاها بالنوار ديري بالبلون كاسي حاجة هكا
 يا بنتي أنعلي الشيطان و شكون لي يمشي معاها بالنوار مهبولة",0.9742017984390259
ARQ-test-0364,"ڤالت لي والله ما على بالي
 ڤالت لي كيما ريزو وش نديرو باها",0.9944303035736084
ARQ-test-0365,"كاين لي ﻧﻴﭭﻮ باك نورمال يخدمو خير مني
 و كاين لي يخدمو باريڤزوﻣﭙل بالماستار أن",0.9952066540718079
ARQ-test-0366,"هي مام الشات مليح ، شفت البارح في تلت ايام 600 فراز
 انعم رانا ناڢونسيو  أنا حتى في الفايس بوك وليت نهدر مع صحاباتي بالدارجة",0.9877188801765442
ARQ-test-0367,"فاها سنك كولور تهبل تهبل تهبل
 بصح غالية ياسر تسعميا و خمسين",0.997564435005188
ARQ-test-0368,"رحت غدوة باش نشوف واش نشريلو ﻟقيت واحد لكتاب يهدر على الإسلام بلوﻧڤلي
 تفكرت الهدرة تاع وليد عمي قلت نشريه كان ﻟﭙﺮي تاعو ماشي غالي",0.9983313083648682
ARQ-test-0369,"سيبون آه معدي زاليني و ﺗڤول لي أيوب
 كيما درتي نسلم عليك تحب حتى نسنييلك",0.9994818568229675
ARQ-test-0370,"'كما قلت لكم الخطرة اللي فاتت , نقدرو نپوبلييو في مجلات امپورتانت 
 هدي فكرة مليحة   كي راك تكتب لي ميساج تاعك بالدارجة",0.9951642155647278
ARQ-test-0371,"لوكان جيت  منال نوض نبكي
 حتى هي قالت لي تحبي تاكليه",0.9980701804161072
ARQ-test-0372,"نهار العين هدي و نهار العين هدي
 لالا أنا حكمني لزوج مع بعضهم",0.9881888628005981
ARQ-test-0373,"خطرة شافت واحد معدي ڤالت لك بقا ديما في بالي حتى هو رجلو مقصوصة ﭬﺘﻠﻬﻢ كون حتى يجيني
 ديما ﻳﭭﻮلولها كيما وحدة تتخطب لعقوبة ليك ديما يجي في بالها أداكا لي شافتو خطرة وحدة",0.9780968427658081
ARQ-test-0374,"كمل برك راك فور خويا شمسو
 منسوطيش ابوني 45مليون جام و45مليون معاك الحق يقال",0.9877533912658691
ARQ-test-0375,"يعطيك الصحة شمسو راني معاك منسوطوش هدرتك كامل صح
 كلمات فيديو منسوطيش ديزاد جوكر في قناتي",0.9997279047966003
ARQ-test-0376,"والله ما عابالي أ زينب
 أو نسحق الميكرو نهار لخميس",0.990595817565918
ARQ-test-0377,"أي ملاحة قانون
 يقراها في البلاد",0.9983755946159363
ARQ-test-0378,"ﭬداه عندك الساعة
 درك أي العشرة",0.9985400438308716
ARQ-test-0379,"لازم تجري
 تجري إيه",0.9926246404647827
ARQ-test-0380,"بصح ميمي ما حبتش
 ماما أعطيني فرشيطة تعيشي",0.9927085638046265
ARQ-test-0381,"مالا تحكمهم تاع الخميس
 لالا بالخميس رايحة للعرس",0.9933793544769287
ARQ-test-0382,"هنا ما يقبلونيش لكلاسمهن مشو مليح
 صح كاينة منها تسمى لهيه يقبلوك",0.9890149831771851
ARQ-test-0383,"يقنع في المسلمين باش يتنصرو و يعودوا مسيح
 واش داروا حكمو الهدرة تاعه هاديك و نشروها",0.9937026500701904
ARQ-test-0384,"درك اني بديت في دومان باينة راح نكمل فيه
 بصح تام تيعي تاع لماستار يحكي على الدومان أدا",0.9863433241844177
ARQ-test-0385,"و درك بديتي ولا مازال
 آه بديت ﻧﭙﺮﻳﭙﺎري للباك تيعي",0.9847577214241028
ARQ-test-0386,"و مبعديكا كي خرجت ﭬﻠﺖ نعدي عليها
 تشوفي رحت عند الخياطة نعتتلي وحد ليمودال يهبلو",0.9975690841674805
ARQ-test-0387,"روعة كي العادة لطفي
 فور خويا لطفي ديما",0.9965088367462158
ARQ-test-0388,"و لخرى قالتلنا جيبولي كادر نحطو فيه البحوت تاعنا
 و  دوك  واش عطاوكم خدمة واش عندك غدوا",0.9936285018920898
ARQ-test-0389,"ما شفتوش لا ما شفتهاش
 لاﭘﻮليس ﭬﺎلوا كان يقرا هنا",0.9848527908325195
ARQ-test-0390,"اﻟﺸﻴﭙﺲ مضر بالصحة
 الجو مضر بالصحة",0.9866601228713989
ARQ-test-0391,"خيطتلها جبب باش تلبسهم
 و الطفلة راحت لكندا",0.9817743897438049
ARQ-test-0392,"وعلاه هو عاقل صح و ناس ملاح
 الحمد لله انا نعرف غير الطيبين",0.9985036849975586
ARQ-test-0393,"ايه دوك نقوللها
 ايه رانا تهنينا",0.9891504049301147
ARQ-test-0394,"آه بديت ﻧﭙﺮﻳﭙﺎري للباك تيعي
 و بديتي تحفضي ولا مازلتي",0.9994643330574036
